Date,HomeTeam,AwayTeam,home_lineup_names,away_lineup_names
2020-11-28,Huesca,Sevilla,"['Andrés Fernández', 'Dimitrios Siovas', 'Pablo Insua', 'Javi Galán', 'Pablo Maffeo', 'Pedro Mosquera', 'Mikel Rico', 'Borja García', 'Jaime Seoane', 'Rafa Mir', 'Sandro Ramírez']","['Tomáš Vaclík', 'Diego Carlos', 'Jules Koundé', 'Karim Rekik', 'Jesús Navas', 'Fernando', 'Óliver Torres', 'Joan Jordán', 'Munir', 'Luuk De Jong', 'Lucas Ocampos']"
2020-11-28,Real Madrid,Alavés,"['Thibaut Courtois', 'Nacho', 'Raphaël Varane', 'Marcelo', 'Lucas Vázquez', 'Casemiro', 'Toni Kroos', 'Luka Modrić', 'Eden Hazard', 'Mariano', 'Marco Asensio']","['Fernando Pacheco', 'Florian Lejeune', 'Laguardia', 'Rubén Duarte', 'Ximo Navarro', 'Tomás Pina', 'Rodrigo Battaglia', 'Luis Rioja', 'Jota', 'Lucas Pérez', 'Joselu']"
2020-11-29,Barcelona,Osasuna,"['Marc-André Ter Stegen', 'Clément Lenglet', 'Óscar Mingueza', 'Jordi Alba', 'Sergiño Dest', 'Frenkie De Jong', 'Pedri', 'Antoine Griezmann', 'Philippe Coutinho', 'Lionel Messi', 'Martin Braithwaite']","['Sergio Herrera', 'Raúl Navas', 'Unai', 'Facundo Roncaglia', 'Nacho Vidal', 'Jony', 'Oier', 'Íñigo Pérez', 'Moncayola', 'Rubén García', 'Ante Budimir']"
2020-11-29,Getafe,Athletic,"['David Soria', 'Chema Rodríguez', 'Dakonam Djené', 'Mathías Olivera', 'Damián Suárez', 'Mauro Arambarri', 'Timor', 'Marc Cucurella', 'Cucho', 'Ángel', 'Jaime Mata']","['Unai Simón', 'Íñigo Martínez', 'Yeray', 'Yuri', 'Ander Capa', 'Mikel Vesga', 'Unai Vencedor', 'Iker Muniain', 'Álex Berenguer', 'Iñaki Williams', 'Villalibre']"
2020-11-29,Celta,Granada,"['Rubén Blanco', 'Jeison Murillo', 'Néstor Araujo', 'Lucas Olaza', 'Hugo Mallo', 'Renato Tapia', 'Nolito', 'Brais Méndez', 'Denis Suárez', 'Santi Mina', 'Iago Aspas']","['Rui Silva', 'Germán Sánchez', 'Domingos Duarte', 'Jesús Vallejo', 'Luis Milla', 'Yangel Herrera', 'Carlos Neva', 'Dimitri Foulquier', 'Luis Suárez', 'Jorge Molina', 'Darwin Machís']"
2020-11-29,R. Sociedad,Villarreal,"['Álex Remiro', 'Robin Le Normand', 'Igor Zubeldia', 'Aihen Muñoz', 'Aritz Elustondo', 'Ander Guevara', 'Mikel Merino', 'Roberto López', 'Mikel Oyarzabal', 'Ander Barrenetxea', 'Willian José']","['Sergio Asenjo', 'Pau', 'Raúl Albiol', 'Pervis Estupiñán', 'Mario Gaspar', 'Daniel Parejo', 'Vicente Iborra', 'Alfonso Pedraza', 'Manu Trigueros', 'Carlos Bacca', 'Gerard Moreno']"
2020-11-30,Real Betis,Eibar,"['Joel Robles', 'Sidnei', 'Marc Bartra', 'Álex Moreno', 'Emerson Royal', 'Andrés Guardado', 'Guido Rodriguez', 'Nabil Fekir', 'Cristian Tello', 'Joaquín', 'Arnaldo Sanabria']","['Marko Dmitrović', 'Pedro Bigas', 'Esteban Burgos', 'Anaitz Arbilla', 'Rober Correa', 'Edu Expósito', 'Pape Diop', 'Takashi Inui', 'Alejandro Pozo', 'Bryan Gil', 'Yoshinori Muto']"
2020-12-04,Athletic,Celta,"['Unai Simón', 'Yeray', 'Unai Núñez', 'Yuri', 'Ander Capa', 'Mikel Vesga', 'Unai Vencedor', 'Iker Muniain', 'Álex Berenguer', 'Iñaki Williams', 'Villalibre']","['Rubén Blanco', 'Jeison Murillo', 'Néstor Araujo', 'Lucas Olaza', 'Hugo Mallo', 'Renato Tapia', 'Nolito', 'Brais Méndez', 'Denis Suárez', 'Santi Mina', 'Iago Aspas']"
2020-12-05,Levante,Getafe,"['Aitor Fernández', 'Sergio Postigo', 'Rúben Vezo', 'Carlos Clerc', 'Coke', 'Melero', 'Nikola Vukcevic', 'Rubén Rochina', 'Jorge De Frutos', 'Dani Gómez', 'Roger']","['David Soria', 'Chema Rodríguez', 'Erick Cabaco', 'Mathías Olivera', 'Allan Nyom', 'Dakonam Djené', 'Mauro Arambarri', 'Marc Cucurella', 'Cucho', 'Ángel', 'Jaime Mata']"
2020-12-05,Sevilla,Real Madrid,"['Bono', 'Diego Carlos', 'Jules Koundé', 'Aleix Vidal', 'Jesús Navas', 'Fernando', 'Ivan Rakitić', 'Joan Jordán', 'Munir', 'Luuk De Jong', 'Lucas Ocampos']","['Thibaut Courtois', 'Nacho', 'Raphaël Varane', 'Ferland Mendy', 'Lucas Vázquez', 'Casemiro', 'Toni Kroos', 'Luka Modrić', 'Vinícius', 'Karim Benzema', 'Rodrygo']"
2020-12-05,Atlético,Real Valladolid,"['Jan Oblak', 'Felipe', 'Mario Hermoso', 'Stefan Savić', 'Saúl', 'Hector Herrera', 'Kieran Trippier', 'Vitolo', 'Ángel Correa', 'Thomas Lemar', 'Luis Suárez']","['Jordi Masip', 'Javi Sánchez', 'Bruno', 'Nacho', 'Pablo Hervías', 'Roque Mesa', 'Rubén Alcaraz', 'Kike Perez', 'Óscar Plano', 'Jota', 'Marcos André']"
2020-12-05,Cádiz,Barcelona,"['Jeremías Ledesma', 'Marcos Mauro', 'Fali', 'Pacha Espino', 'Iza', 'Jens Jønsson', 'Yann Bodiger', 'Álex', 'Jairo Izquierdo', 'Alberto Perea', 'Álvaro Giménez']","['Marc-André Ter Stegen', 'Clément Lenglet', 'Óscar Mingueza', 'Jordi Alba', 'Sergiño Dest', 'Frenkie De Jong', 'Sergio Busquets', 'Antoine Griezmann', 'Philippe Coutinho', 'Lionel Messi', 'Martin Braithwaite']"
2020-12-06,Granada,Huesca,"['Rui Silva', 'Domingos Duarte', 'Germán Sánchez', 'Carlos Neva', 'Dimitri Foulquier', 'Maxime Gonalons', 'Yan Eteki', 'Luis Milla', 'Darwin Machís', 'Antonio Puertas', 'Luis Suárez']","['Álvaro Fernández', 'Dimitrios Siovas', 'Jorge Pulido', 'Javi Galán', 'Pablo Maffeo', 'Pedro Mosquera', 'Mikel Rico', 'David Ferreiro', 'Borja García', 'Rafa Mir', 'Sandro Ramírez']"
2020-12-06,Osasuna,Real Betis,"['Sergio Herrera', 'David García', 'Aridane', 'Íñigo Pérez', 'Facundo Roncaglia', 'Moncayola', 'Darko Brašanac', 'Rubén García', 'Roberto Torres', 'Ante Budimir', 'Enric Gallego']","['Joel Robles', 'Víctor Ruiz', 'Marc Bartra', 'Álex Moreno', 'Emerson Royal', 'William Carvalho', 'Guido Rodriguez', 'Nabil Fekir', 'Andrés Guardado', 'Aitor Ruibal', 'Loren Morón']"
2020-12-06,Villarreal,Elche,"['Sergio Asenjo', 'Pau', 'Raúl Albiol', 'Pervis Estupiñán', 'Mario Gaspar', 'Vicente Iborra', 'Daniel Parejo', 'Manu Trigueros', 'Álex Baena', 'Gerard Moreno', 'Samuel Chukwueze']","['Édgar Badía', 'Diego González', 'Gonzalo Verdú', 'Josema', 'Antonio Barragán', 'Iván Marcone', 'Raúl Guti', 'Fidel', 'Josan', 'Tete Morente', 'Pere Milla']"
2020-12-06,Alavés,R. Sociedad,"['Fernando Pacheco', 'Florian Lejeune', 'Laguardia', 'Rubén Duarte', 'Ximo Navarro', 'Tomás Pina', 'Rodrigo Battaglia', 'Luis Rioja', 'Jota', 'Lucas Pérez', 'Joselu']","['Álex Remiro', 'Igor Zubeldia', 'Modibo Sagnan', 'Aihen Muñoz', 'Gorosabel', 'Ander Guevara', 'Mikel Merino', 'Roberto López', 'Merquelanz', 'Portu', 'Alexander Isak']"
2020-12-07,Eibar,Valencia,"['Marko Dmitrović', 'Pedro Bigas', 'Esteban Burgos', 'Anaitz Arbilla', 'Rober Correa', 'Edu Expósito', 'Sergio Álvarez', 'Takashi Inui', 'Bryan Gil', 'Yoshinori Muto', 'Kike García']","['Jaume Doménech', 'Eliaquim Mangala', 'Gabriel Paulista', 'Toni Lato', 'Daniel Wass', 'Carlos Soler', 'Uros Racic', 'Gonçalo Guedes', 'Yunus Musah', 'Maximiliano Gómez', 'Manu Vallejo']"
2020-12-11,Real Valladolid,Osasuna,"['Jordi Masip', 'Bruno', 'Joaquín Fernández', 'Nacho', 'Saidy Janko', 'Roque Mesa', 'Rubén Alcaraz', 'Óscar Plano', 'Fabián Orellana', 'Shon Weissman', 'Marcos André']","['Sergio Herrera', 'David García', 'Aridane', 'Juan Cruz', 'Nacho Vidal', 'Oier', 'Moncayola', 'Rubén García', 'Roberto Torres', 'Ante Budimir', 'Jonathan Calleri']"
2020-12-12,Valencia,Athletic,"['Jaume Doménech', 'Gabriel Paulista', 'Mouctar Diakhaby', 'Toni Lato', 'Daniel Wass', 'Carlos Soler', 'Uros Racic', 'Gonçalo Guedes', 'Yunus Musah', 'Maximiliano Gómez', 'Manu Vallejo']","['Unai Simón', 'Íñigo Martínez', 'Yeray', 'Yuri', 'Ander Capa', 'Mikel Vesga', 'Dani García', 'Iker Muniain', 'Álex Berenguer', 'Iñaki Williams', 'Villalibre']"
2020-12-12,Getafe,Sevilla,"['David Soria', 'Erick Cabaco', 'Etxeita', 'Mathías Olivera', 'Allan Nyom', 'Timor', 'Mauro Arambarri', 'Nemanja Maksimović', 'Cucho', 'Marc Cucurella', 'Enes Ünal']","['Bono', 'Diego Carlos', 'Jules Koundé', 'Marcos Acuña', 'Aleix Vidal', 'Fernando', 'Ivan Rakitić', 'Joan Jordán', 'Suso', 'Youssef En-Nesyri', 'Lucas Ocampos']"
2020-12-12,Huesca,Alavés,"['Álvaro Fernández', 'Dimitrios Siovas', 'Jorge Pulido', 'Javi Galán', 'Pablo Maffeo', 'Pedro Mosquera', 'Mikel Rico', 'Borja García', 'Javi Ontiveros', 'David Ferreiro', 'Shinji Okazaki']","['Fernando Pacheco', 'Rodrigo Ely', 'Laguardia', 'Rubén Duarte', 'Ximo Navarro', 'Jota', 'Tomás Pina', 'Luis Rioja', 'Édgar Méndez', 'Lucas Pérez', 'Joselu']"
2020-12-12,Real Madrid,Atlético,"['Thibaut Courtois', 'Sergio Ramos', 'Raphaël Varane', 'Ferland Mendy', 'Daniel Carvajal', 'Casemiro', 'Toni Kroos', 'Luka Modrić', 'Vinícius', 'Karim Benzema', 'Lucas Vázquez']","['Jan Oblak', 'Felipe', 'Stefan Savić', 'Mario Hermoso', 'Kieran Trippier', 'Yannick Carrasco', 'Hector Herrera', 'Koke', 'Marcos Llorente', 'João Félix', 'Luis Suárez']"
2020-12-13,R. Sociedad,Eibar,"['Álex Remiro', 'Robin Le Normand', 'Modibo Sagnan', 'Aihen Muñoz', 'Joseba Zaldua', 'Ander Guevara', 'Mikel Merino', 'Roberto López', 'Merquelanz', 'Ander Barrenetxea', 'Alexander Isak']","['Marko Dmitrović', 'Pedro Bigas', 'Esteban Burgos', 'Anaitz Arbilla', 'Rober Correa', 'Edu Expósito', 'Pape Diop', 'Bryan Gil', 'Alejandro Pozo', 'Kike García', 'Yoshinori Muto']"
2020-12-13,Real Betis,Villarreal,"['Joel Robles', 'Víctor Ruiz', 'Marc Bartra', 'Álex Moreno', 'Emerson Royal', 'Guido Rodriguez', 'William Carvalho', 'Nabil Fekir', 'Andrés Guardado', 'Aitor Ruibal', 'Borja Iglesias']","['Sergio Asenjo', 'Pau', 'Raúl Albiol', 'Pervis Estupiñán', 'Mario Gaspar', 'Vicente Iborra', 'Daniel Parejo', 'Manu Trigueros', 'Takefusa Kubo', 'Fer Niño', 'Gerard Moreno']"
2020-12-13,Elche,Granada,"['Édgar Badía', 'Diego González', 'Gonzalo Verdú', 'Josema', 'Antonio Barragán', 'Iván Marcone', 'Tete Morente', 'Pere Milla', 'Josan', 'Fidel', 'Lucas Boyé']","['Rui Silva', 'Nehuén Pérez', 'Domingos Duarte', 'Carlos Neva', 'Dimitri Foulquier', 'Maxime Gonalons', 'Luis Milla', 'Yangel Herrera', 'Darwin Machís', 'Luis Suárez', 'Roberto Soldado']"
2020-12-13,Barcelona,Levante,"['Marc-André Ter Stegen', 'Clément Lenglet', 'Ronald Araujo', 'Jordi Alba', 'Sergiño Dest', 'Sergio Busquets', 'Philippe Coutinho', 'Frenkie De Jong', 'Martin Braithwaite', 'Lionel Messi', 'Antoine Griezmann']","['Aitor Fernández', 'Rúben Vezo', 'Sergio Postigo', 'Carlos Clerc', 'Coke', 'Mickael Malsa', 'Nikola Vukcevic', 'Melero', 'Jorge De Frutos', 'Dani Gómez', 'Roger']"
2020-12-14,Celta,Cádiz,"['Rubén Blanco', 'Néstor Araujo', 'Joseph Aidoo', 'Lucas Olaza', 'Hugo Mallo', 'Renato Tapia', 'Nolito', 'Brais Méndez', 'Denis Suárez', 'Iago Aspas', 'Santi Mina']","['Jeremías Ledesma', 'Marcos Mauro', 'Fali', 'Pacha Espino', 'Iza', 'Jens Jønsson', 'Álex', 'Alberto Perea', 'Iván Alejo', 'Álvaro Giménez', 'Álvaro Negredo']"
2020-12-18,Athletic,Huesca,"['Unai Simón', 'Íñigo Martínez', 'Unai Núñez', 'Yuri', 'Ander Capa', 'Mikel Vesga', 'Dani García', 'Iker Muniain', 'Álex Berenguer', 'Iñaki Williams', 'Villalibre']","['Álvaro Fernández', 'Dimitrios Siovas', 'Jorge Pulido', 'Javi Galán', 'Pablo Maffeo', 'Pedro Mosquera', 'Mikel Rico', 'Borja García', 'Javi Ontiveros', 'Shinji Okazaki', 'David Ferreiro']"
2020-12-19,Atlético,Elche,"['Jan Oblak', 'Mario Hermoso', 'Stefan Savić', 'Renan Lodi', 'Kieran Trippier', 'Marcos Llorente', 'Koke', 'Yannick Carrasco', 'Thomas Lemar', 'João Félix', 'Luis Suárez']","['Édgar Badía', 'John Chetauya', 'Gonzalo Verdú', 'Josema', 'Antonio Barragán', 'Iván Marcone', 'Raúl Guti', 'Fidel', 'Josan', 'Tete Morente', 'Lucas Boyé']"
2020-12-19,Barcelona,Valencia,"['Marc-André Ter Stegen', 'Óscar Mingueza', 'Ronald Araujo', 'Jordi Alba', 'Sergiño Dest', 'Sergio Busquets', 'Philippe Coutinho', 'Pedri', 'Martin Braithwaite', 'Lionel Messi', 'Antoine Griezmann']","['Jaume Doménech', 'Gabriel Paulista', 'Mouctar Diakhaby', 'José Gayà', 'Daniel Wass', 'Carlos Soler', 'Uros Racic', 'Denís Cheryshev', 'Yunus Musah', 'Gonçalo Guedes', 'Maximiliano Gómez']"
2020-12-19,Levante,R. Sociedad,"['Aitor Fernández', 'Sergio Postigo', 'Rúben Vezo', 'Carlos Clerc', 'Miramón', 'Mickael Malsa', 'Nikola Vukcevic', 'Morales', 'Rubén Rochina', 'Dani Gómez', 'Roger']","['Álex Remiro', 'Modibo Sagnan', 'Igor Zubeldia', 'Aihen Muñoz', 'Gorosabel', 'Mikel Merino', 'Ander Guevara', 'Portu', 'Ander Barrenetxea', 'Merquelanz', 'Alexander Isak']"
2020-12-19,Osasuna,Villarreal,"['Rubén', 'David García', 'Aridane', 'Juan Cruz', 'Nacho Vidal', 'Oier', 'Moncayola', 'Rubén García', 'Roberto Torres', 'Ante Budimir', 'Jonathan Calleri']","['Sergio Asenjo', 'Pau', 'Raúl Albiol', 'Pervis Estupiñán', 'Mario Gaspar', 'Juan Foyth', 'Manu Trigueros', 'Daniel Parejo', 'Gerard Moreno', 'Yéremy', 'Fer Niño']"
2020-12-19,Sevilla,Real Valladolid,"['Bono', 'Diego Carlos', 'Jules Koundé', 'Marcos Acuña', 'Jesús Navas', 'Fernando', 'Ivan Rakitić', 'Óliver Torres', 'Lucas Ocampos', 'Youssef En-Nesyri', 'Suso']","['Jordi Masip', 'Jawad El Yamiq', 'Bruno', 'Raúl Carnero', 'Pablo Hervías', 'Federico San Emeterio', 'Roque Mesa', 'Óscar Plano', 'Fabián Orellana', 'Marcos André', 'Shon Weissman']"
2020-12-20,Celta,Alavés,"['Rubén Blanco', 'Jeison Murillo', 'Néstor Araujo', 'Lucas Olaza', 'Hugo Mallo', 'Renato Tapia', 'Denis Suárez', 'Francisco Beltrán', 'Nolito', 'Iago Aspas', 'Brais Méndez']","['Fernando Pacheco', 'Rodrigo Ely', 'Florian Lejeune', 'Rubén Duarte', 'Ximo Navarro', 'Tomás Pina', 'Rodrigo Battaglia', 'Luis Rioja', 'Jota', 'Lucas Pérez', 'Joselu']"
2020-12-20,Granada,Real Betis,"['Rui Silva', 'Germán Sánchez', 'Domingos Duarte', 'Carlos Neva', 'Dimitri Foulquier', 'Maxime Gonalons', 'Luis Milla', 'Yangel Herrera', 'Luis Suárez', 'Roberto Soldado', 'Darwin Machís']","['Joel Robles', 'Víctor Ruiz', 'Marc Bartra', 'Juan Miranda', 'Emerson Royal', 'William Carvalho', 'Guido Rodriguez', 'Nabil Fekir', 'Rodri', 'Aitor Ruibal', 'Arnaldo Sanabria']"
2020-12-20,Cádiz,Getafe,"['Jeremías Ledesma', 'Juan Cala', 'Pedro Alcalá', 'Pacha Espino', 'Iza', 'Álex', 'Jens Jønsson', 'Alberto Perea', 'Salvi', 'Jairo Izquierdo', 'Álvaro Negredo']","['Rubén Yáñez', 'Dakonam Djené', 'Erick Cabaco', 'Mathías Olivera', 'Damián Suárez', 'Nemanja Maksimović', 'Mauro Arambarri', 'Marc Cucurella', 'Allan Nyom', 'Cucho', 'Ángel']"
2020-12-20,Eibar,Real Madrid,"['Marko Dmitrović', 'Anaitz Arbilla', 'Pedro Bigas', 'Kevin Rodrigues', 'Alejandro Pozo', 'Edu Expósito', 'Pape Diop', 'Bryan Gil', 'Takashi Inui', 'Kike García', 'Yoshinori Muto']","['Thibaut Courtois', 'Sergio Ramos', 'Raphaël Varane', 'Ferland Mendy', 'Daniel Carvajal', 'Casemiro', 'Toni Kroos', 'Luka Modrić', 'Rodrygo', 'Karim Benzema', 'Lucas Vázquez']"
2020-12-22,Valencia,Sevilla,"['Jaume Doménech', 'Eliaquim Mangala', 'Mouctar Diakhaby', 'Gabriel Paulista', 'Carlos Soler', 'Daniel Wass', 'José Gayà', 'Jason', 'Denís Cheryshev', 'Maximiliano Gómez', 'Gonçalo Guedes']","['Bono', 'Diego Carlos', 'Jules Koundé', 'Marcos Acuña', 'Jesús Navas', 'Fernando', 'Óscar Rodríguez', 'Joan Jordán', 'Lucas Ocampos', 'Luuk De Jong', 'Suso']"
2020-12-22,Elche,Osasuna,"['Édgar Badía', 'Dani Calvo', 'Gonzalo Verdú', 'Juan Sánchez Miño', 'Antonio Barragán', 'Iván Marcone', 'Tete Morente', 'Emiliano Rigoni', 'Josan', 'Fidel', 'Lucas Boyé']","['Rubén', 'David García', 'Unai', 'Juan Cruz', 'Facundo Roncaglia', 'Darko Brašanac', 'Moncayola', 'Íñigo Pérez', 'Roberto Torres', 'Rubén García', 'Jonathan Calleri']"
2020-12-22,Huesca,Levante,"['Álvaro Fernández', 'Dimitrios Siovas', 'Pablo Insua', 'Javi Galán', 'Pedro López', 'Pedro Mosquera', 'Mikel Rico', 'Borja García', 'Javi Ontiveros', 'Shinji Okazaki', 'David Ferreiro']","['Aitor Fernández', 'Rúben Vezo', 'Rober', 'Carlos Clerc', 'Coke', 'Nikola Vukcevic', 'Mickael Malsa', 'Melero', 'Rubén Rochina', 'Jorge De Frutos', 'Roger']"
2020-12-22,R. Sociedad,Atlético,"['Álex Remiro', 'Robin Le Normand', 'Igor Zubeldia', 'Ignacio Monreal', 'Gorosabel', 'Mikel Merino', 'Zubimendi', 'David Silva', 'Ander Barrenetxea', 'Portu', 'Willian José']","['Jan Oblak', 'Felipe', 'Stefan Savić', 'Mario Hermoso', 'Kieran Trippier', 'Marcos Llorente', 'Koke', 'Yannick Carrasco', 'Thomas Lemar', 'Luis Suárez', 'Ángel Correa']"
2020-12-22,Real Valladolid,Barcelona,"['Jordi Masip', 'Javi Sánchez', 'Joaquín Fernández', 'Nacho', 'Pablo Hervías', 'Rubén Alcaraz', 'Míchel', 'Jota', 'Óscar Plano', 'Shon Weissman', 'Marcos André']","['Marc-André Ter Stegen', 'Ronald Araujo', 'Clément Lenglet', 'Óscar Mingueza', 'Frenkie De Jong', 'Miralem Pjanić', 'Jordi Alba', 'Sergiño Dest', 'Pedri', 'Martin Braithwaite', 'Lionel Messi']"
2020-12-22,Villarreal,Athletic,"['Sergio Asenjo', 'Pau', 'Raúl Albiol', 'Alfonso Pedraza', 'Mario Gaspar', 'Juan Foyth', 'Daniel Parejo', 'Manu Trigueros', 'Moi Gómez', 'Fer Niño', 'Gerard Moreno']","['Unai Simón', 'Íñigo Martínez', 'Yeray', 'Yuri', 'Ander Capa', 'Mikel Vesga', 'Unai Vencedor', 'Iker Muniain', 'Álex Berenguer', 'De Marcos', 'Iñaki Williams']"
2020-12-23,Getafe,Celta,"['Rubén Yáñez', 'Dakonam Djené', 'Erick Cabaco', 'Allan Nyom', 'Damián Suárez', 'Timor', 'Mauro Arambarri', 'Nemanja Maksimović', 'Cucho', 'Marc Cucurella', 'Enes Ünal']","['Rubén Blanco', 'Jeison Murillo', 'Néstor Araujo', 'Lucas Olaza', 'Hugo Mallo', 'Renato Tapia', 'Miguel Baeza', 'Brais Méndez', 'Denis Suárez', 'Nolito', 'Iago Aspas']"
2020-12-23,Real Madrid,Granada,"['Thibaut Courtois', 'Sergio Ramos', 'Raphaël Varane', 'Ferland Mendy', 'Daniel Carvajal', 'Casemiro', 'Toni Kroos', 'Federico Valverde', 'Rodrygo', 'Karim Benzema', 'Lucas Vázquez']","['Rui Silva', 'Jesús Vallejo', 'Domingos Duarte', 'Carlos Neva', 'Dimitri Foulquier', 'Yan Eteki', 'Yangel Herrera', 'Luis Milla', 'Antonio Puertas', 'Kenedy', 'Roberto Soldado']"
2020-12-23,Alavés,Eibar,"['Fernando Pacheco', 'Florian Lejeune', 'Laguardia', 'Rubén Duarte', 'Ximo Navarro', 'Tomás Pina', 'Rodrigo Battaglia', 'Luis Rioja', 'Édgar Méndez', 'Deyverson', 'Joselu']","['Marko Dmitrović', 'Pedro Bigas', 'Esteban Burgos', 'Anaitz Arbilla', 'Alejandro Pozo', 'Edu Expósito', 'Sergio Álvarez', 'Bryan Gil', 'Pedro León', 'Takashi Inui', 'Kike García']"
2020-12-23,Real Betis,Cádiz,"['Joel Robles', 'Víctor Ruiz', 'Aïssa Mandi', 'Juan Miranda', 'Martín Montoya', 'Andrés Guardado', 'Guido Rodriguez', 'Nabil Fekir', 'Joaquín', 'Aitor Ruibal', 'Arnaldo Sanabria']","['Jeremías Ledesma', 'Juan Cala', 'Marcos Mauro', 'Pacha Espino', 'Iza', 'Fali', 'Jens Jønsson', 'Alberto Perea', 'Salvi', 'Filip Malbašić', 'Álvaro Negredo']"
2020-12-29,Sevilla,Villarreal,"['Bono', 'Diego Carlos', 'Jules Koundé', 'Marcos Acuña', 'Jesús Navas', 'Fernando', 'Ivan Rakitić', 'Joan Jordán', 'Lucas Ocampos', 'Youssef En-Nesyri', 'Suso']","['Sergio Asenjo', 'Pau', 'Raúl Albiol', 'Alfonso Pedraza', 'Rubén Peña', 'Juan Foyth', 'Daniel Parejo', 'Manu Trigueros', 'Moi Gómez', 'Fer Niño', 'Gerard Moreno']"
2020-12-29,Barcelona,Eibar,"['Marc-André Ter Stegen', 'Ronald Araujo', 'Clément Lenglet', 'Óscar Mingueza', 'Frenkie De Jong', 'Miralem Pjanić', 'Sergiño Dest', 'Junior Firpo', 'Antoine Griezmann', 'Pedri', 'Martin Braithwaite']","['Marko Dmitrović', 'Pedro Bigas', 'Esteban Burgos', 'Rafa Soares', 'Alejandro Pozo', 'Sergio Álvarez', 'Pape Diop', 'Edu Expósito', 'Takashi Inui', 'Damian Kadzior', 'Kike García']"
2020-12-29,Cádiz,Real Valladolid,"['Jeremías Ledesma', 'Marcos Mauro', 'Juan Cala', 'Pacha Espino', 'Iza', 'Fali', 'Jens Jønsson', 'Alberto Perea', 'Iván Alejo', 'Choco Lozano', 'Álvaro Negredo']","['Jordi Masip', 'Jawad El Yamiq', 'Bruno', 'Raúl Carnero', 'Pablo Hervías', 'Roque Mesa', 'Rubén Alcaraz', 'Óscar Plano', 'Fabián Orellana', 'Shon Weissman', 'Sergi Guardiola']"
2020-12-29,Levante,Real Betis,"['Aitor Fernández', 'Óscar Duarte', 'Rober', 'Carlos Clerc', 'Miramón', 'Mickael Malsa', 'Nemanja Radoja', 'Morales', 'Jorge De Frutos', 'Dani Gómez', 'Roger']","['Joel Robles', 'Víctor Ruiz', 'Aïssa Mandi', 'Juan Miranda', 'Emerson Royal', 'Andrés Guardado', 'Guido Rodriguez', 'Nabil Fekir', 'Cristian Tello', 'Aitor Ruibal', 'Juanmi']"
2020-12-30,Granada,Valencia,"['Rui Silva', 'Germán Sánchez', 'Domingos Duarte', 'Carlos Neva', 'Dimitri Foulquier', 'Yangel Herrera', 'Maxime Gonalons', 'Antonio Puertas', 'Kenedy', 'Luis Suárez', 'Roberto Soldado']","['Jaume Doménech', 'Eliaquim Mangala', 'Mouctar Diakhaby', 'José Gayà', 'Daniel Wass', 'Vicente Esquerdo', 'Carlos Soler', 'Denís Cheryshev', 'Jason', 'Gonçalo Guedes', 'Kevin Gameiro']"
2020-12-30,Atlético,Getafe,"['Jan Oblak', 'Felipe', 'Stefan Savić', 'Mario Hermoso', 'Šime Vrsaljko', 'Yannick Carrasco', 'Koke', 'Thomas Lemar', 'Marcos Llorente', 'Luis Suárez', 'João Félix']","['Rubén Yáñez', 'Etxeita', 'Dakonam Djené', 'Mathías Olivera', 'Juan Iglesias', 'Timor', 'Nemanja Maksimović', 'Marc Cucurella', 'Francisco Portillo', 'Jaime Mata', 'Ángel']"
2020-12-30,Celta,Huesca,"['Rubén Blanco', 'Jeison Murillo', 'Néstor Araujo', 'Lucas Olaza', 'Hugo Mallo', 'Renato Tapia', 'Nolito', 'Brais Méndez', 'Denis Suárez', 'Santi Mina', 'Iago Aspas']","['Álvaro Fernández', 'Dimitrios Siovas', 'Jorge Pulido', 'Javi Galán', 'Pedro López', 'Pedro Mosquera', 'Borja García', 'Mikel Rico', 'Javi Ontiveros', 'Shinji Okazaki', 'David Ferreiro']"
2020-12-30,Elche,Real Madrid,"['Édgar Badía', 'Josema', 'Gonzalo Verdú', 'Juan Sánchez Miño', 'Antonio Barragán', 'Iván Marcone', 'Raúl Guti', 'Víctor Rodríguez', 'Emiliano Rigoni', 'Fidel', 'Lucas Boyé']","['Thibaut Courtois', 'Sergio Ramos', 'Raphaël Varane', 'Marcelo', 'Daniel Carvajal', 'Casemiro', 'Toni Kroos', 'Luka Modrić', 'Marco Asensio', 'Karim Benzema', 'Lucas Vázquez']"
2020-12-31,Athletic,R. Sociedad,"['Unai Simón', 'Íñigo Martínez', 'Unai Núñez', 'Yuri', 'Ander Capa', 'Mikel Vesga', 'Unai Vencedor', 'Iker Muniain', 'Álex Berenguer', 'Iñaki Williams', 'Villalibre']","['Álex Remiro', 'Robin Le Normand', 'Igor Zubeldia', 'Ignacio Monreal', 'Gorosabel', 'Ander Guevara', 'Mikel Merino', 'Jon Guridi', 'Mikel Oyarzabal', 'Alexander Isak', 'Portu']"
2020-12-31,Osasuna,Alavés,"['Rubén', 'David García', 'Aridane', 'Juan Cruz', 'Nacho Vidal', 'Oier', 'Moncayola', 'Rubén García', 'Roberto Torres', 'Jonathan Calleri', 'Ante Budimir']","['Fernando Pacheco', 'Florian Lejeune', 'Laguardia', 'Rubén Duarte', 'Ximo Navarro', 'Tomás Pina', 'Manu García', 'Luis Rioja', 'Édgar Méndez', 'Deyverson', 'Joselu']"
